,title,sort,date,genre,genre.2,Genre.3,pilot,X1x01,int.ext.ratio,int.ext.weighted,int.percent
709,Sullivan_and_Son_1x01_-_Pilot, 867,2013,comedy,,,y,y,9,15.9972332016,0.9
710,Super_Fun_Night_1x01_-_Pilot, 868,2013,comedy,,,y,y,0.875,0.8385360603,0.4666666667
711,Supernatural_1x01_-_Pilot, 869,2013,fantasy,horror,drama,y,y,0.9777777778,2.1672402588,0.4943820225
712,Supernatural_9x20_-_Bloodlines, 870,2013,fantasy,horror,drama,n,n,1.5555555556,2.4213442441,0.6086956522
713,Surviving_Jack_1x01_-_Pilot, 872,2013,comedy,,,y,y,2.2857142857,2.7267970125,0.6956521739
714,Survivors_1x01, 873,2013,sci-fi,drama,,n,y,1.2950819672,1.5731715426,0.5642857143
715,Switched_At_Birth_1x01_-_Pilot, 874,2013,drama,,,y,y,1.625,2.0302507096,0.619047619
716,Teen_Wolf_1x01_-_Pilot, 875,2013,fantasy,horror,drama,y,y,1,0.9897540984,0.5
717,Teen_Wolf_1x01_-_Wolf_Moon, 876,2013,fantasy,horror,drama,n,y,0.6428571429,0.6674346605,0.3913043478
718,Teen_Wolf_1x02_-_Second_Chance_at_First_Line, 877,2013,fantasy,horror,drama,n,n,1.8181818182,1.2340710932,0.6451612903
719,Teen_Wolf_1x03_-_Pack_Mentality, 878,2013,fantasy,horror,drama,n,n,2.3333333333,2.9894807898,0.7
720,Teen_Wolf_1x04_-_Magic_Bullet, 879,2013,fantasy,horror,drama,n,n,1.8571428571,2.7189440994,0.65
721,Teen_Wolf_1x05_-_The_Tell, 880,2008,fantasy,horror,drama,n,n,3.0909090909,4.283891547,0.7555555556
722,Teen_Wolf_1x06_-_Heart_Monitor, 881,2011,fantasy,horror,drama,n,n,1.9090909091,2.8490199275,0.65625
723,Teen_Wolf_1x07_-_Night_School, 882,2010,fantasy,horror,drama,n,n,9.5,10.9402173913,0.9047619048
724,Teen_Wolf_1x08_-_Lunatic, 883,2014,fantasy,horror,drama,n,n,1.7058823529,1.3053882195,0.6304347826
725,Teen_Wolf_1x09_-_Wolf's_Bane, 884,2008,fantasy,horror,drama,n,n,3.2727272727,11.1030927835,0.7659574468
726,Teen_Wolf_1x10_-_Co-Captain, 885,2005,fantasy,horror,drama,n,n,1.5333333333,1.4329937304,0.6052631579
727,Teen_Wolf_1x11_-_Formality, 886,2006,fantasy,horror,drama,n,n,3.6666666667,5.6435045317,0.7857142857
728,Teen_Wolf_1x12_-_Code_Breaker, 887,2014,fantasy,horror,drama,n,n,1.7647058824,1.9168765743,0.6382978723
729,Teen_Wolf_2x01_-_Omega, 888,2013,fantasy,horror,drama,n,n,1.0869565217,0.6841852041,0.5208333333
730,Teen_Wolf_2x02_-_Shape_Shifted, 889,2009,fantasy,horror,drama,n,n,3,1.9199272567,0.75
731,Teen_Wolf_2x03_-_Ice_Pick, 890,2009,fantasy,horror,drama,n,n,5,4.4393203883,0.8333333333
732,Teen_Wolf_2x04_-_Abomination, 891,2007,fantasy,horror,drama,n,n,2.5333333333,1.6508814573,0.7169811321
733,Teen_Wolf_2x05_-_Venomous, 892,2008,fantasy,horror,drama,n,n,7,6.5723905724,0.875
734,Teen_Wolf_2x06_-_Frenemy, 893,2008,fantasy,horror,drama,n,n,1.8421052632,1.7028619529,0.6481481481
735,Teen_Wolf_2x07_-_Restraint, 894,2008,fantasy,horror,drama,n,n,7.6666666667,11.6340206186,0.8846153846
736,Teen_Wolf_2x08_-_Raving, 895,2013,fantasy,horror,drama,n,n,2.7857142857,3.9840319361,0.7358490566
737,Teen_Wolf_2x09_-_Party_Guessed, 896,2009,fantasy,horror,drama,n,n,2.1538461538,2.8258706468,0.6829268293
738,Teen_Wolf_2x10_-_Fury, 897,2013,fantasy,horror,drama,n,n,7.125,8.4736842105,0.8769230769
739,Teen_Wolf_2x11_-_Battlefield, 898,2015,fantasy,horror,drama,n,n,1.2608695652,1.7009925558,0.5576923077
740,Teen_Wolf_2x12_-_Master_Plan, 899,2011,fantasy,horror,drama,n,n,3.875,2.6430868167,0.7948717949
741,Teen_Wolf_3x01_-_Tattoo, 900,2013,fantasy,horror,drama,n,n,14,14.1194968553,0.9333333333
742,Teen_Wolf_3x02_-_Chaos_Rising, 901,2011,fantasy,horror,drama,n,n,4.6666666667,5.4928732183,0.8235294118
743,Teen_Wolf_3x03_-_Fireflies, 902,2012,fantasy,horror,drama,n,n,0.7,0.5887323668,0.4117647059
744,Teen_Wolf_3x04_-_Unleashed, 903,2005,fantasy,horror,drama,n,n,4.625,5.1542288557,0.8222222222
745,Teen_Wolf_3x05_-_Frayed, 904,2013,fantasy,horror,drama,n,n,5.5714285714,6.0521008403,0.847826087
746,Teen_Wolf_3x06_-_Motel_California, 905,1998,fantasy,horror,drama,n,n,1.6,2.3227665706,0.6153846154
747,Teen_Wolf_3x07_-_Currents, 906,2002,fantasy,horror,drama,n,n,10.3333333333,6.5090361446,0.9117647059
748,Teen_Wolf_3x08_-_Visionary, 907,2002,fantasy,horror,drama,n,n,11,5.0805641884,0.9166666667
749,Teen_Wolf_3x09_-_The_Girl_Who_Knew_Too_Much, 908,2002,fantasy,horror,drama,n,n,4.4,6.03395608,0.8148148148
750,Teen_Wolf_3x10_-_The_Overlooked, 909,2002,fantasy,horror,drama,n,n,4.8333333333,5.6411115491,0.8285714286
751,Teen_Wolf_3x11_-_Alpha_Pact, 910,2002,fantasy,horror,drama,n,n,4.8571428571,4.8138528139,0.8292682927
752,Teen_Wolf_3x12_-_Lunar_Ellipse, 911,2002,fantasy,horror,drama,n,n,3.5833333333,4.8707688588,0.7818181818
753,Terminales_1x01_-_Pilot, 912,2002,drama,,,y,y,3.6,3.5770862801,0.7826086957
754,Terra_Nova_1x01_-_Pilot, 913,2002,sci-fi,action,,y,y,0.5652173913,0.7304492512,0.3611111111
755,Terriers_1x01_-_Pilot, 915,2002,crime,drama,,y,y,1.0571428571,1.2827586207,0.5138888889
756,The_100_1x01_-_Pilot, 917,2002,sci-fi,drama,,y,y,1.4615384615,1.1399730821,0.59375
757,The_39_Steps, 916,2002,crime,horror,,n,y,2.2,2.5053346133,0.6875
758,The_4400_2x12_-_The_Fifth_Page, 918,2002,sci-fi,crime,drama,n,n,3.3636363636,3.2174592779,0.7708333333
759,The_4400_3x13_-_Fifty-Fifty, 919,2002,sci-fi,crime,drama,n,n,3.7,4.7576027432,0.7872340426
760,The_Affair_1x01_-_Pilot, 920,2003,drama,,,y,y,1.15625,0.9932079556,0.5362318841
761,The_Americans_1x01_-_Pilot, 921,2003,crime,drama,,y,y,2.5333333333,4.3177711178,0.7169811321
762,The_Assistants_1x01_-_Pilot, 922,2003,comedy,,,y,y,2.2307692308,3.1087204874,0.6904761905
763,The_Beautiful_Life_1x01_-_Pilot, 923,2003,drama,,,y,y,8.8,16.3125925926,0.8979591837
764,The_Big_Bang_Theory_1x01_-_Pilot, 924,2003,comedy,,,y,y,6.5,7.0796245168,0.8666666667
765,The_Big_Bang_Theory_2x04_-_The_Griffin_Equivalency, 925,2003,comedy,,,n,n,8,15.7769230769,0.8888888889
766,The_Big_Bang_Theory_2x05_-_The_Euclid_Alternative, 926,2003,comedy,,,n,n,11,16.3090909091,0.9166666667
767,The_Big_Bang_Theory_2x10_-_The_Vartabedian_Conundrum., 927,2003,comedy,,,n,n,21,2158,0.9545454545
768,The_Blacklist_1x01_-_Pilot, 928,2003,crime,drama,,y,y,5.1111111111,4.6370235935,0.8363636364
769,The_Body_Politic_1x01_-_Pilot_(January_30_2009), 929,2003,drama,,,y,y,2.8235294118,3.7801608579,0.7384615385
770,The_Bridge_1x01_-_Pilot, 930,2003,crime,drama,,y,y,1.3225806452,1.8929219601,0.5694444444
771,The_C_Word_1x01_-_Pilot, 931,2003,drama,,,y,y,1,1.4219457014,0.5
772,The_Cape_1x01_-_Pilot, 932,2003,action,drama,,y,y,3.0434782609,4.0088105727,0.752688172
773,The_Carrie_Diaries_1x01_-_Pilot, 933,2003,comedy,,,y,y,2.5789473684,3.7086183311,0.7205882353
774,The_Chicago_Code_1x01_-_Pilot, 934,2003,crime,action,drama,y,y,1.1739130435,0.7326120556,0.54
775,The_Client_List_1x01_-_Pilot, 935,2003,drama,,,y,y,3.8125,4.5510786802,0.7922077922
776,The_Closer_1x04_-_Show_yourself, 937,2003,crime,drama,,n,n,1.6818181818,3.0739184953,0.6271186441
777,The_Crazy_Ones_1x01_-_Pilot, 938,2003,comedy,,,y,y,10.5,9.2738095238,0.9130434783
778,The_Crow_1x01_-_Pilot, 939,2003,action,crime,drama,y,y,1.625,2.4280487805,0.619047619
779,The_Dead_Zone_1x01_-_Wheel_of_Fortune, 940,2004,fantasy,drama,,y,y,0.962962963,1.2467595632,0.4905660377
780,The_Dead_Zone_1x02_-_What_It_Seems, 941,2004,fantasy,drama,,n,n,0.85,0.7652103014,0.4594594595
781,The_Dead_Zone_1x03_-_Quality_of_Life, 942,2004,fantasy,drama,,n,n,3.8333333333,4.7620071068,0.7931034483
782,The_Dead_Zone_1x04_-_Enigma, 943,2004,fantasy,drama,,n,n,1,2.4862288136,0.5
783,The_Dead_Zone_1x05_-_Netherworld, 944,2004,fantasy,drama,,n,n,3.4285714286,8.6850152905,0.7741935484
784,The_Dead_Zone_1x06_-_The_House, 945,2004,fantasy,drama,,n,n,1.8125,1.4201646091,0.6444444444
785,The_Dead_Zone_1x07_-_Unreasonable_Doubt, 946,2004,fantasy,drama,,n,n,2.2,2.2032439326,0.6875
786,The_Dead_Zone_1x08_-_The_Seige, 947,2004,fantasy,drama,,n,n,1,1.3911291723,0.5
787,The_Dead_Zone_1x09_-_Enemy_Mind, 948,2004,fantasy,drama,,n,n,0.8888888889,1.4220704052,0.4705882353
788,The_Dead_Zone_1x10_-_Here_Be_Monsters, 949,2004,fantasy,drama,,n,n,1.2777777778,1.9887585088,0.5609756098
789,The_Dead_Zone_1x11_-_Dinner_With_Dana, 950,2005,fantasy,drama,,n,n,3.625,9.7791178989,0.7837837838
790,The_Dead_Zone_1x12_-_Shaman, 951,2005,fantasy,drama,,n,n,1.1,2.1621029573,0.5238095238
791,The_Dead_Zone_1x13_-_Destiny, 952,2005,fantasy,drama,,n,n,2.4,3.708361204,0.7058823529
792,The_Dead_Zone_2x01_-_Valley_of_the_Shadow, 953,2005,fantasy,drama,,n,n,2.2307692308,11.4614358477,0.6904761905
793,The_Dead_Zone_2x02_-_Descent, 954,2005,fantasy,drama,,n,n,1.75,1.0177749361,0.6363636364
794,The_Dead_Zone_2x03_-_Ascent, 955,2005,fantasy,drama,,n,n,5.75,5.1377870564,0.8518518519
795,The_Dead_Zone_2x04_-_The_Outsider, 956,2005,fantasy,drama,,n,n,2.7142857143,7.3397863818,0.7307692308
796,The_Dead_Zone_2x05_-_Precipitate, 957,2005,fantasy,drama,,n,n,1.3076923077,0.8475675201,0.5666666667
797,The_Dead_Zone_2x06_-_Scars, 958,2005,fantasy,drama,,n,n,3.4285714286,8.221241941,0.7741935484
798,The_Dead_Zone_2x07_-_Misbegotten, 959,2005,fantasy,drama,,n,n,5.3333333333,14.5020540541,0.8421052632
799,The_Dead_Zone_2x08_-_Cabin_Pressure, 960,2005,fantasy,drama,,n,n,34,482.5384615385,0.9714285714
800,The_Dead_Zone_2x09_-_The_Man_Who_Never_Was, 961,2005,fantasy,drama,,n,n,1.55,2.0440445933,0.6078431373
801,The_Dead_Zone_2x10_-_Dead_Men_Tell_Tales, 962,2006,fantasy,drama,,n,n,2.25,3.6936166122,0.6923076923
802,The_Dead_Zone_2x11_-_Playing_God, 963,2006,fantasy,drama,,n,n,2.1875,5.3965698653,0.6862745098
803,The_Dead_Zone_2x12_-_Zion, 964,2006,fantasy,drama,,n,n,2.875,7.7990909091,0.7419354839
804,The_Dead_Zone_2x13_-_The_Storm, 965,2006,fantasy,drama,,n,n,1.1428571429,1.123259636,0.5333333333
805,The_Dead_Zone_2x14_-_Plague, 966,2006,fantasy,drama,,n,n,3.6363636364,4.7245496863,0.7843137255
806,The_Dead_Zone_2x15_-_Deja_Voodoo, 967,2006,fantasy,drama,,n,n,1.0769230769,2.592934962,0.5185185185
807,The_Dead_Zone_2x16_-_The_Hunt, 968,2006,fantasy,drama,,n,n,3.3333333333,3.1795655991,0.7692307692
808,The_Dead_Zone_2x17_-_The_Mountain, 969,2006,fantasy,drama,,n,n,0.3333333333,0.2223098638,0.25
809,The_Dead_Zone_2x18_-_The_Combination, 970,2006,fantasy,drama,,n,n,17.5,19.7820022318,0.9459459459
810,The_Dead_Zone_2x19_-_Visions, 971,2006,fantasy,drama,,n,n,0.8181818182,0.7502486875,0.45
811,The_Dead_Zone_3x03_-_Collision, 974,2006,fantasy,drama,,n,n,1.9444444444,1.5940418626,0.6603773585
812,The_Dead_Zone_3x04_-_Cold_Hard_Truth, 975,2014,fantasy,drama,,n,n,1.3333333333,2.0676628948,0.5714285714
813,The_Dead_Zone_3x05_-_Total_Awarness, 976,2010,fantasy,drama,,n,n,0.75,1.288626939,0.4285714286
814,The_Dead_Zone_3x06_-_No_Questions_Asked, 977,2011,fantasy,drama,,n,n,1.2941176471,3.207753898,0.5641025641
815,The_Dead_Zone_3x07_-_Looking_Glass, 978,2011,fantasy,drama,,n,n,3.6153846154,6.1785489738,0.7833333333
816,The_Dead_Zone_3x08_-_Speak_Now, 979,2013,fantasy,drama,,n,n,4,6.8998022934,0.8
817,The_Dead_Zone_3x09_-_Cycle_of_Violence, 980,2012,fantasy,drama,,n,n,4.0833333333,2.8016203704,0.8032786885
818,The_Dead_Zone_3x10_-_Instinct, 981,2014,fantasy,drama,,n,n,0.8684210526,1.0153522071,0.4647887324
819,The_Dead_Zone_3x11_-_Shadows, 982,2013,fantasy,drama,,n,n,1.6111111111,1.2103973222,0.6170212766
820,The_Dead_Zone_3x12_-_Tipping_Point_pt._1, 983,2009,fantasy,drama,,n,n,2.7777777778,5.7761597005,0.7352941176
821,The_Dead_Zone_4x01_-_Broken_Circle, 984,2013,fantasy,drama,,n,n,1.5172413793,2.5352468094,0.602739726
822,The_Dead_Zone_4x02_-_The_Collector, 985,2010,fantasy,drama,,n,n,2.5833333333,4.0443680078,0.7209302326
823,The_Dead_Zone_4x03_-_Double_Vision, 986,2010,fantasy,drama,,n,n,3.7777777778,3.5171754652,0.7906976744
824,The_Dead_Zone_4x04_-_Still_Life, 987,2013,fantasy,drama,,n,n,1.6,1.6264796634,0.6153846154
825,The_Dead_Zone_4x05_-_Heroes_and_Demons, 988,2010,fantasy,drama,,n,n,1.1142857143,1.2232937202,0.527027027
826,The_Dead_Zone_4x06_-_The_Last_Goodbye, 989,2009,fantasy,drama,,n,n,1.625,1.742325564,0.619047619
827,The_Dead_Zone_4x07_-_Grains_of_Sand, 990,2009,fantasy,drama,,n,n,1.1818181818,1.3516259818,0.5416666667
828,The_Dead_Zone_4x08_-_Vanguard, 991,2009,fantasy,drama,,n,n,1.625,3.4449339207,0.619047619
829,The_Dead_Zone_4x09_-_Babble_On, 992,2009,fantasy,drama,,n,n,3.0625,3.5959731544,0.7538461538
830,The_Dead_Zone_4x10_-_Old_Dead, 993,2009,fantasy,drama,,n,n,1.5,1.6789715335,0.6
831,The_Dead_Zone_4x11_-_Saved, 994,2009,fantasy,drama,,n,n,1.56,2.0450881262,0.609375
832,The_Dead_Zone_4x12_-_Dead_Zone_Christmas, 995,2009,fantasy,drama,,n,n,2,2.5624048706,0.6666666667
833,The_Dead_Zone_5x01_-_Forbidden_Fruit, 996,2009,fantasy,drama,,n,n,3.3,5.2692785475,0.7674418605
834,The_Dead_Zone_5x02_-_Independence_Day, 997,2009,fantasy,drama,,n,n,0.652173913,0.4638337376,0.3947368421
835,The_Dead_Zone_5x03_-_Panic, 998,2009,fantasy,drama,,n,n,3,5.131386086,0.75
836,The_Dead_Zone_5x04_-_Articles_Of_Faith, 999,2010,fantasy,drama,,n,n,2.4705882353,3.55450775,0.7118644068
837,The_Dead_Zone_5x05_-_The_Inside_Man,1000,2010,fantasy,drama,,n,n,7.4,14.0191814947,0.880952381
838,The_Dead_Zone_5x06_-_Lotto_Fever,1001,2010,fantasy,drama,,n,n,1.8125,3.1935427574,0.6444444444
839,The_Dead_Zone_5x07_-_Symmetry,1002,2010,fantasy,drama,,n,n,0.5434782609,1.3802114974,0.3521126761
840,The_Dead_Zone_5x08_-_Vortex,1003,2010,fantasy,drama,,n,n,1.5416666667,2.0944110085,0.606557377
841,The_Dead_Zone_5x09_-_Revelations,1004,2010,fantasy,drama,,n,n,1.40625,1.390589695,0.5844155844
842,The_Dead_Zone_5x10_-_Into_The_Heart_Of_Darkness,1005,2010,fantasy,drama,,n,n,2,2.5569129666,0.6666666667
843,The_Dead_Zone_5x11_-_The_Hunting_Party,1006,2010,fantasy,drama,,n,n,2.2307692308,2.6303626543,0.6904761905
844,The_Divide_1x01_-_Pilot,1007,2010,crime,drama,,y,y,2.9545454545,8.4330218069,0.7471264368
845,The_Event_1x01,1008,2010,crime,drama,,n,y,1.8947368421,3.0963492496,0.6545454545
846,The_Exes_1x01_-_Pilot,1009,2010,comedy,,,y,y,16,2609,0.9411764706
847,The_Fades_1x01,1010,2010,fantasy,horror,,n,y,1.1875,1.5519888346,0.5428571429
848,The_Family_Tools_1x01_-_Pilot,1011,2010,comedy,,,y,y,1.5833333333,2.4762596899,0.6129032258
849,The_Firm_1x01_-_Pilot,1012,2013,crime,action,drama,y,y,2.5652173913,6.8824289406,0.7195121951
850,The_Flash_1x01_-_Pilot,1013,2011,action,drama,,y,y,1.2352941176,1.0312324435,0.5526315789
851,The_Following_1x01_-_Pilot,1014,2011,crime,drama,,y,y,1.9393939394,4.7767545657,0.6597938144
852,The_Forgotten_1x01_-_Pilot,1015,2014,crime,drama,,y,y,1.5483870968,1.877532609,0.6075949367
853,The_Fosters_1x01_-_Pilot,1016,2014,drama,,,y,y,1.7647058824,1.483106265,0.6382978723
854,The_Gates_1x01_-_Pilot,1017,2014,fantasy,crime,drama,y,y,1.5405405405,2.2725704428,0.6063829787
855,The_Glades_1x01_-_Pilot,1018,2014,crime,action,drama,y,y,0.8333333333,0.801485906,0.4545454545
856,The_Goldbergs_1x01_-_Pilot,1019,2008,comedy,,,y,y,1.625,2.1855820106,0.619047619
857,The_Good_Guys_1x01_-_Pilot,1020,2008,action,comedy,,y,y,1.9642857143,3.2002840909,0.6626506024
858,The_Good_Wife_1x01_-_Pilot,1021,2008,crime,drama,,y,y,6.875,11.3710443038,0.873015873
859,The_Good_Wife_1x02_-_Stripped,1022,2008,crime,drama,,n,n,5,7.5893271462,0.8333333333
860,The_Good_Wife_1x03_-_You_Can't_Go_Home_Again,1023,2008,crime,drama,,n,n,3.3333333333,4.1059001513,0.7692307692
861,The_Good_Wife_1x04_-_Fixed,1024,2008,crime,drama,,n,n,4.2,10.0103806228,0.8076923077
862,The_Good_Wife_1x05_-_Crash,1025,2008,crime,drama,,n,n,16,10.8229813665,0.9411764706
863,The_Good_Wife_1x06_-_Conjugal,1026,2008,crime,drama,,n,n,11.5,11.7251908397,0.92
864,The_Good_Wife_1x07_-_Unorthodox,1027,2008,crime,drama,,n,n,4.7777777778,4.2177954847,0.8269230769
865,The_Good_Wife_1x08_-_Unprepared,1028,2008,crime,drama,,n,n,12.25,15.6556603774,0.9245283019
866,The_Good_Wife_1x09_-_Threesome,1029,2008,crime,drama,,n,n,55,102.5277777778,0.9821428571
867,The_Good_Wife_1x10_-_Lifeguard,1030,2009,crime,drama,,n,n,4.625,4.1286273607,0.8222222222
868,The_Good_Wife_1x11_-_Infamy,1031,2009,crime,drama,,n,n,44,3450,0.9777777778
869,The_Good_Wife_1x12_-_Painkiller,1032,2009,crime,drama,,n,n,15.6666666667,36.1123595506,0.94
870,The_Good_Wife_1x13_-_Bad,1033,2009,crime,drama,,n,n,18,31.9509803922,0.9473684211
871,The_Good_Wife_1x14_-_Hi,1034,2009,crime,drama,,n,n,7.5,7.0128205128,0.8823529412
872,The_Good_Wife_1x15_-_Bang,1035,2009,crime,drama,,n,n,10.25,10.4618055556,0.9111111111
873,The_Good_Wife_1x16_-_Fleas,1036,2009,crime,drama,,n,n,11.6666666667,9.8333333333,0.9210526316
874,The_Good_Wife_1x17_-_Heart,1037,2009,crime,drama,,n,n,19,12.9826839827,0.95
875,The_Good_Wife_1x18_-_Doubt,1038,2009,crime,drama,,n,n,9,23.9637681159,0.9
876,The_Good_Wife_1x19_-_Boom,1039,2009,crime,drama,,n,n,8,8.0728340675,0.8888888889
877,The_Good_Wife_1x20_-_Mock,1040,2009,crime,drama,,n,n,4.9,14.8724074074,0.8305084746
878,The_Good_Wife_1x21_-_Unplugged,1041,2009,crime,drama,,n,n,17.3333333333,24.5488721805,0.9454545455
879,The_Good_Wife_1x22_-_Hybristophilia,1042,2009,crime,drama,,n,n,11,23.2794117647,0.9166666667
880,The_Good_Wife_1x23_-_Running,1043,2011,crime,drama,,n,n,7.4285714286,10.070995671,0.8813559322
881,The_Goodwin_Games_1x01_-_Pilot,1044,2013,comedy,,,y,y,10,7.2942643392,0.9090909091
882,The_Hour_-_Episode_One,1045,2009,drama,,,n,y,9.5,28.610738255,0.9047619048
883,The_Jensen_Project_1x01_-_Pilot,1046,2010,action,,,y,y,2.6046511628,5.4668985507,0.7225806452
884,The_Killing_1x01_-_Pilot,1047,2013,crime,drama,,y,y,1.2727272727,1.4533196073,0.56
885,The_Librarians_1x01_-_And_The_Crown_of_King_Arthur,1049,2012,action,,,n,y,1.4375,2.8711656442,0.5897435897
886,The_Librarians_1x02_-_And_The_Sword_in_the_Stone,1050,2012,action,,,n,n,2.7647058824,3.4264264264,0.734375
887,The_Lost_Girls_1x01_-_Pilot,1051,2014,action,,,y,y,0.9259259259,0.9754063438,0.4807692308
888,The_Lottery_1x01_-_Pilot,1052,2014,sci-fi,,,y,y,1.4705882353,2.6617931613,0.5952380952
889,The_McCarthys_1x01_-_Pilot,1053,2012,comedy,,,y,y,11.5,9.5989010989,0.92
890,The_Mentalist_1x02_-_Red_Hair_and_Silver_Tape,1054,2014,crime,drama,,n,n,1.4848484848,1.7741003253,0.5975609756
891,The_Mentalist_1x03_-_Red_Tide_(Aug_7_2008),1055,2015,crime,drama,,n,n,1.3333333333,0.7933142007,0.5714285714
892,The_Mentalist_1x03_-_Red_Tide_(July_29_2008),1056,2013,crime,drama,,n,n,1.35,0.8764258555,0.5744680851
893,The_Mentalist_1x04_-_Ladies_in_Red_(Aug_6_2008),1057,2005,crime,drama,,n,n,4,3.2764769066,0.8
894,The_Mentalist_1x04_-_Ladies_in_Red_(July_28_2008),1058,2009,crime,drama,,n,n,4.1,3.2198918919,0.8039215686
895,The_Mentalist_1x05_-_Redwood,1059,2011,crime,drama,,n,n,3.2352941176,2.8154930094,0.7638888889
896,The_Mentalist_1x06_-_Red_Handed,1060,2013,crime,drama,,n,n,6.1428571429,6.7612903226,0.86
897,The_Mentalist_1x07_-_Seeing_Red,1061,2014,crime,drama,,n,n,3.2,3.0293854294,0.7619047619
898,The_Mentalist_1x08_-_The_Thin_Red_Line,1062,2012,crime,drama,,n,n,1.9444444444,2.3407261428,0.6603773585
899,The_Mentalist_1x09_-_Flame_Red,1063,2007,crime,drama,,n,n,2.1875,2.4346678682,0.6862745098
900,The_Mentalist_1x10_-_Red_Brick_and_Ivy,1064,2008,crime,drama,,n,n,3.8888888889,5.9471458774,0.7954545455
901,The_Mentalist_1x11_-_Red_John's_Friends,1065,2012,crime,drama,,n,n,1.4285714286,1.9835704268,0.5882352941
902,The_Mentalist_1x12_-_Red_Rum,1066,2009,crime,drama,,n,n,1.7777777778,1.5405736956,0.64
903,The_Mentalist_1x13_-_Paint_It_Red,1067,2014,crime,drama,,n,n,3.8,9.9923780488,0.7916666667
904,The_Mentalist_1x14_-_Crimson_Casanova,1068,2013,crime,drama,,n,n,3.0625,2.678753758,0.7538461538
905,The_Mentalist_1x15_-_Scarlett_Fever,1069,2013,crime,drama,,n,n,1.9473684211,1.4310204082,0.6607142857
906,The_Mentalist_1x16_-_Bloodshot,1070,2009,crime,drama,,n,n,3.2,3.6373193167,0.7619047619
907,The_Mentalist_1x17_-_Carnelian_Inc.,1071,2013,crime,drama,,n,n,1.25,1.7491370809,0.5555555556
908,The_Mentalist_1x18_-_Russet_Potatoes,1072,2010,crime,drama,,n,n,6.3333333333,2.8862275449,0.8636363636
909,The_Mentalist_1x19_-_A_Dozen_Red_Roses,1073,2010,crime,drama,,n,n,1,1.0018939394,0.5
910,The_Mentalist_1x20_-_Red_Sauce,1074,2000,crime,drama,,n,n,1.3333333333,2.7310572028,0.5714285714
911,The_Mentalist_1x21_-_Miss_Red,1075,2014,crime,drama,,n,n,1.8333333333,2.7209847597,0.6470588235
912,The_Mentalist_1x22_-_Blood_Brothers,1076,2011,crime,drama,,n,n,0.4761904762,0.5668579377,0.3225806452
913,The_Mentalist_1x23_-_Red_John's_Footsteps,1077,2009,crime,drama,,n,n,1.36,1.7485714286,0.5762711864
914,The_Mentalist_3x11_-_Bloodsport,1078,2012,crime,drama,,n,n,8.8333333333,7.1151163887,0.8983050847
915,The_Michael_J_Fox_Show_1x01_-_Pilot,1079,2010,comedy,,,y,y,3.75,3.4092811698,0.7894736842
916,The_Middle_1x01_-_Pilot,1080,2011,comedy,,,y,y,1.9375,5.1068759006,0.6595744681
917,The_Middle_1x13_-_The_Yelling,1081,2014,comedy,,,n,n,9.6666666667,8.151662531,0.90625
918,The_Millers_1x01_-_Pilot,1082,2009,comedy,,,y,y,19.5,14.5651260504,0.9512195122
919,The_Mindy_Project_1x01_-_Pilot,1083,2013,comedy,,,y,y,3,6.5555555556,0.75
920,The_Mob_Doctor_1x01_-_Pilot,1084,2014,crime,drama,,y,y,3.4545454545,6.4145751999,0.7755102041
921,The_Munsters_1x01_-_1313_Mockingbird_Lane,1085,2013,comedy,fantasy,,n,y,1.0555555556,1.0320971364,0.5135135135
922,The_Musketeers_1x01_-_Pilot,1086,2014,action,drama,,y,y,2.3333333333,3.6186384977,0.7
923,The_Mysteries_Of_Laura_1x01_-_Pilot,1087,2014,comedy,crime,,y,y,1.3529411765,1.325187875,0.575
924,The_Neighbours_1x01_-_Pilot,1088,2013,comedy,sci-fi,drama,y,y,4,3.5977941176,0.8
925,The_Night_Shift_1x01_-_Pilot,1089,2012,comedy,action,drama,y,y,4.7777777778,4.3943656559,0.8269230769
926,The_Nightwatch,1090,2011,drama,,,n,y,1.4255319149,2.2750622963,0.5877192982
927,The_Office_9x17_-_The_Farm,1091,2009,comedy,,,n,n,1.0833333333,1.5502283105,0.52
928,The_Others_1x01_-_Pilot,1258,2011,drama,horror,sci-fi,y,y,2.4,2.826984127,0.7058823529
929,The_Philanthropist_1x01_-_Ecuador,1092,2009,action,drama,,n,y,2.1153846154,2.0426603913,0.6790123457
930,The_Playboy_Club_1x01_-_Pilot,1093,2012,drama,crime,,y,y,4,5.3128205128,0.8
931,The_Politician's_Husband_Ep_1,1094,2004,drama,,,n,y,2.3928571429,4.0226247967,0.7052631579
932,The_Red_Road_1x01_-_Pilot,1097,2009,drama,,,y,y,1.4,1.1931831485,0.5833333333
933,The_Revenge_1x01_-_Pilot,1098,2007,comedy,,,y,y,1.45,1.3843007592,0.5918367347
934,The_River_1x01_-_Pilot,1099,2013,action,horror,,y,y,1.4054054054,1.0463390363,0.5842696629
935,The_Sarah_Silverman_Program_2x04_-_Doodie,1100,2012,comedy,,,n,n,8.2,5.4724409449,0.8913043478
936,"The_Sarah_Silverman_Program_2x07_-_High,_It's_Sarah",1101,2005,comedy,,,n,n,1.8,2.2744134897,0.6428571429
937,The_Secret_Of_Crickley_Hall_Ep_1,1102,2005,horror,drama,,n,y,2.1764705882,2.6041666667,0.6851851852
