"title","X","sort","date","genre","genre.2","Genre.3","pilot","X1x01","int.ext.ratio","int.ext.weighted","int.percent","int.0.0","int.0.0~0.25","int.0.25~0.50","int.0.50~0.75","int.0.75~1.0","int.1.0","dom.0.0","dom.0.0~0.25","dom.0.25~0.50","dom.0.50~0.75","dom.0.75~1.0","dom.1.0","work.0.0","work.0.0~0.25","work.0.25~0.50","work.0.50~0.75","work.0.75~1.0","work.1.0"
"354","Lois_and_Clark_1x02_-_Strange_Visitor"," 354"," 359","1996","comedy","drama","","n","n"," 2.1538462","6.852685e+00","0.6829268",1,1,0.73,0.64,0.45,1,0,0.44,0.55,0.5,0.33,1,0,0.56,0.45,0.5,0.67,1
"355","Lois_and_Clark_1x03_-_Neverending_Battle"," 355"," 360","1996","comedy","drama","","n","n"," 1.9375000","3.932405e+00","0.6595745",1,0.54,0.69,0.85,0.5,0,0,0.5,0.14,0.78,0,0,0,0.5,0.86,0.22,1,0
"356","Lois_and_Clark_1x04_-_I'm_Looking_Through_You"," 356"," 361","2010","comedy","drama","","n","n"," 5.4285714","1.044537e+01","0.8444444",1,0.85,1,0.85,0.58,0,0,0.43,1,0.7,0.67,0,1,0.57,0,0.3,0.33,0
"357","Lois_and_Clark_1x06_-_I've_Got_A_Crush_On_You"," 357"," 362","2012","comedy","drama","","n","n"," 1.7777778","3.837321e+00","0.6400000",0,0.71,0.57,0.57,0.75,1,0,0,0.8,1,0.5,1,0,1,0.2,0,0.5,0
"358","Lois_and_Clark_1x08_-_The_Green_Green_Glow_Of_Home"," 358"," 363","2004","comedy","drama","","n","n"," 1.1538462","1.087221e+00","0.5357143",0,0.33,0.75,0.62,0.4,0,0,0.5,0.4,0,0,0,0,0.5,0.6,1,1,0
"359","Lois_and_Clark_1x09_-_The_Man_Of_Steel_Bars"," 359"," 364","2004","comedy","drama","","n","n"," 3.8571429","1.159191e+01","0.7941176",1,0.78,0.78,0.89,0.71,1,0,0.42,0.71,0.62,0.67,1,1,0.58,0.29,0.38,0.33,0
"360","Lois_and_Clark_1x10_-_Pheromone_My_Lovely"," 360"," 365","2004","comedy","drama","","n","n"," 1.6666667","5.243386e+00","0.6250000",1,0.71,0.64,0.71,0.43,1,1,0.64,0.33,0.22,0,0,0,0.36,0.67,0.78,1,1
"361","Lois_and_Clark_1x12_-_All_Shook_Up"," 361"," 366","2004","comedy","drama","","n","n"," 0.9629630","1.534200e+00","0.4905660",0,0.57,0.4,0.79,0.18,0,0,0,0.33,0.8,0,0,0,1,0.67,0.2,1,0
"362","Lois_and_Clark_1x13_-_Witness"," 362"," 367","2004","comedy","drama","","n","n"," 1.9090909","2.962448e+00","0.6562500",0,0.73,0.64,0.64,0.33,0,0,0.2,1,0.2,0,0,0,0.8,0,0.8,1,0
"363","Lois_and_Clark_1x15_-_The_Ides_Of_Metropolis"," 363"," 368","2004","comedy","drama","","n","n"," 4.5555556","4.920833e+01","0.8200000",1,0.85,0.85,0.77,0.82,1,0,0.5,0.6,0.2,0,0,1,0.5,0.4,0.8,1,0
"364","Lois_and_Clark_1x19_-_Fly_Hard"," 364"," 369","2004","comedy","drama","","n","n"," 4.0000000","1.379915e+01","0.8000000",1,1,0.75,0.75,0.67,0,0,0,0,0,NA,0,0,1,1,1,NA,0
"365","Lois_and_Clark_1x20_-_Barbarians_At_The_Planet"," 365"," 370","2004","comedy","drama","","n","n"," 2.3333333","3.733424e+00","0.7000000",1,0.85,0.62,0.62,0.73,1,0,0.33,0.4,0.36,0.86,1,1,0.67,0.6,0.64,0.14,0
"366","Lois_and_Clark_1x21_-_The_House_Of_Luthor"," 366"," 371","2004","comedy","drama","","n","n"," 2.3846154","2.301160e+00","0.7045455",0,0.5,0.82,0.73,0.82,0,0,0.62,0.7,0.5,0.5,0,0,0.38,0.3,0.5,0.5,0
"367","Lois_and_Clark_2x19_-_Target_Jimmy_Olsen"," 367"," 372","2005","comedy","drama","","n","n"," 2.8000000","6.869565e+00","0.7368421",1,0.6,0.8,0.7,0.88,0,0,0.25,0.12,0.33,0.5,1,1,0.75,0.88,0.67,0.5,0
"368","Lois_and_Clark_2x20_-_Individual_Responsibility"," 368"," 373","2005","comedy","drama","","n","n"," 6.0000000","8.086349e+00","0.8571429",0,0.92,0.77,0.92,0.73,1,0,0.25,0.12,0.29,0,0,0,0.75,0.88,0.71,1,1
"369","Lois_and_Clark_2x21_-_Whine_Whine_Whine"," 369"," 374","2006","comedy","drama","","n","n"," 2.1250000","1.512006e+00","0.6800000",0,0.63,0.74,0.68,0.67,1,0,0.36,0.36,0.93,0.35,1,0,0.64,0.64,0.07,0.65,0
"370","Lois_and_Clark_2x22_-_And_The_Answer_Is"," 370"," 375","2006","comedy","drama","","n","n"," 3.6000000","7.314356e+00","0.7826087",1,0.75,0.58,0.92,0.9,1,1,0.67,0.25,0.4,0.67,0,0,0.33,0.75,0.6,0.33,0
"371","Lois_and_Clark_3x01_-_We_Have_A_Lot_To_Talk_About"," 371"," 376","2011","comedy","drama","","n","n"," 1.6000000","7.671382e-01","0.6153846",0,0.5,0.8,0.7,0.44,0,0,0,1,0.75,0,0,1,1,0,0.25,1,0
"372","Lois_and_Clark_3x02_-_Ordinary_People"," 372"," 377","2013","comedy","drama","","n","n"," 2.0000000","2.748307e+00","0.6666667",1,0.7,0.5,0.5,1,1,0,0.25,0.5,0,0,0,1,0.75,0.5,1,1,1
"373","Lois_and_Clark_3x03_-_Contact"," 373"," 378","2013","comedy","drama","","n","n"," 3.0000000","3.049140e+00","0.7500000",0,0.67,0.56,1,0.78,1,0,0.4,0.2,0.67,0.44,0,1,0.6,0.8,0.33,0.56,1
"374","Lois_and_Clark_3x05_-_Just_Say_Noah"," 374"," 379","2010","comedy","drama","","n","n"," 1.8000000","2.291667e+00","0.6428571",0,0.55,0.73,0.64,0.67,1,0,0.38,0.7,0.5,0.64,1,0,0.62,0.3,0.5,0.36,1
"375","Lois_and_Clark_3x06_-_Don't_Tug_On_Superman's_Cape"," 375"," 380","2010","comedy","drama","","n","n"," 2.2727273","3.650000e+00","0.6944444",1,0.78,0.44,0.67,0.89,1,1,0.83,0.43,1,0.5,0,0,0.17,0.57,0,0.5,0
"376","Lois_and_Clark_3x07_-_Ultrawoman"," 376"," 381","2010","comedy","drama","","n","n"," 0.8333333","9.866582e-01","0.4545455",0,0.45,0.45,0.64,0.27,1,0,0.43,1,1,0,0,1,0.57,0,0,1,0
"377","Lois_and_Clark_3x08_-_Chip_Off_The_Old_Clark"," 377"," 382","2010","comedy","drama","","n","n"," 2.5454545","4.757353e+00","0.7179487",1,0.7,0.8,0.8,0.56,0,1,1,0.44,NA,0.33,0,0,0,0.56,NA,0.67,1
"378","Lois_and_Clark_3x10_-_Virtually_Destroyed"," 378"," 383","2010","comedy","drama","","n","n"," 5.1428571","4.094414e+00","0.8372093",1,0.71,0.75,1,0.73,1,1,0.5,0.7,0.67,1,1,0,0.5,0.3,0.33,0,0
"379","Lois_and_Clark_3x14_-_Tempus,_Anyone"," 379"," 384","2010","comedy","drama","","n","n"," 0.5135135","1.424766e+00","0.3392857",0,0.07,0.57,0.21,0.5,0,0,0,0.33,0.4,0.12,0,0,1,0.67,0.6,0.88,0
"380","Lois_and_Clark_3x16_-_Double_Jeopardy"," 380"," 385","2011","comedy","drama","","n","n"," 1.6250000","3.818054e+00","0.6190476",1,0.82,0.55,0.45,0.67,0,1,0.5,0,0.4,0.4,0,0,0.5,1,0.6,0.6,0
"381","Lois_and_Clark_3x20_-_It's_A_Small_World_After_All"," 381"," 386","2011","comedy","drama","","n","n"," 6.5000000","1.352889e+01","0.8666667",1,0.75,0.88,0.88,1,1,1,0.8,0.67,0.8,0.8,0,0,0.2,0.33,0.2,0.2,0
"382","Lois_and_Clark_4x04_-_Soul_Mates"," 382"," 387","2007","comedy","drama","","n","n"," 0.4444444","5.978368e-01","0.3076923",1,0.29,0.29,0,0.8,1,1,0,0,0.5,1,0,0,1,1,0.5,0,0
"383","Lone_Star_1x01_-_Pilot"," 383"," 413","2007","drama","","","y","y"," 2.0967742","2.165780e+00","0.6770833",1,0.71,0.71,0.46,0.83,0,1,0.75,0.61,0.69,0.06,1,0,0.25,0.39,0.31,0.94,0
"384","Longmire_1x01_-_Pilot"," 384"," 414","2014","action","crime","drama","y","y"," 0.9642857","1.736839e+00","0.4909091",1,0.5,0.33,0.65,0.42,0,0,0.55,0.2,0.11,1,0,0,0.45,0.8,0.89,0,0
"385","Lost_1x01_-_Pilot"," 385"," 415","2012","action","fantasy","drama","y","y"," 0.2166667","1.902985e-01","0.1780822",0,0.11,0.42,0.05,0.12,0,0,NA,NA,1,0,0,0,NA,NA,0,1,0
"386","Lost_1x03_-_Walkabout"," 386"," 416","2012","action","fantasy","drama","n","n"," 0.2068966","2.592339e-01","0.1714286",0,0.22,0.11,0.22,0.12,0,0,0,0,1,NA,0,0,1,1,0,NA,0
"387","Lost_1x04_-_White_Rabbit"," 387"," 417","2011","action","fantasy","drama","n","n"," 0.4782609","4.326421e-01","0.3235294",0,0.2,0.22,0.33,0.62,0,0,0.33,0.5,0,0,0,1,0.67,0.5,1,1,0
"388","Lost_1x05_-_House_of_Rising_Sun"," 388"," 418","2014","action","fantasy","drama","n","n"," 0.5483871","4.849684e-01","0.3541667",0,0.08,0.58,0.25,0.5,1,0,1,1,1,0,0,0,0,0,0,1,0
"389","Lost_1x06_-_The_Moth"," 389"," 419","2014","action","fantasy","drama","n","n"," 1.8235294","1.485581e+00","0.6458333",1,0.58,0.58,0.83,0.58,1,0,0,0,0,1,0,0,1,1,1,0,0
"390","Lost_1x07_-_Confidence_Man"," 390"," 420","2014","action","fantasy","drama","n","n"," 0.9523810","1.001198e+00","0.4878049",0,0.55,0.36,0.55,0.5,0,0,0.14,0,0.5,1,0,0,0.86,1,0.5,0,0
"391","Lost_1x08_-_Solitary"," 391"," 421","2014","action","fantasy","drama","n","n"," 1.6923077","1.594860e+00","0.6285714",0,0.56,0.89,0.78,0.25,0,0,0,0,0,NA,0,0,1,1,1,NA,0
"392","Lost_1x09_-_Raised_by_Another"," 392"," 422","2014","action","fantasy","drama","n","n"," 0.7307692","1.047619e+00","0.4222222",1,0.67,0.33,0.33,0.33,1,0,0.8,0.75,0.8,NA,0,0,0.2,0.25,0.2,NA,0
"393","Lost_1x10_-_All_the_Best_Cowboys_Have_Daddy_Issues"," 393"," 423","2005","action","fantasy","drama","n","n"," 0.5217391","1.020332e+00","0.3428571",1,0.33,0.22,0.44,0.38,0,0,0,NA,0.25,0,0,0,1,NA,0.75,1,0
"394","Lost_1x12_-_Hearts_and_Minds"," 394"," 425","2005","action","fantasy","drama","n","n"," 0.3000000","3.397504e-01","0.2307692",0,0.1,0.1,0.3,0.44,0,0,0,0,1,1,0,0,1,1,0,0,0
"395","Lost_1x15_-_Outlaws"," 395"," 426","2005","action","fantasy","drama","n","n"," 0.3200000","5.066937e-01","0.2424242",1,0.11,0.33,0.22,0.33,0,1,1,0.5,0,0.5,0,0,0,0.5,1,0.5,0
"396","Lost_2x12_-_Fire_&_Water"," 396"," 427","2005","action","fantasy","drama","n","n"," 0.4166667","5.223535e-01","0.2941176",1,0.27,0.45,0.17,0.44,1,1,0.75,0,0.5,1,0,0,0.25,1,0.5,0,0
"397","Lost_2x20_-_Two_for_the_Road"," 397"," 428","2005","action","fantasy","drama","n","n"," 1.6428571","1.988024e+00","0.6216216",0,0.6,0.3,0.8,0.86,1,0,0.4,1,0.8,0.5,0,0,0.6,0,0.2,0.5,0
"398","Love_Bites_1x01_-_Pilot"," 398"," 430","2005","comedy","","","y","y"," 6.5000000","6.874486e+00","0.8666667",1,0.7,0.7,0.78,1,1,0,0.38,0.62,0.75,0.5,0,1,0.62,0.38,0.25,0.5,1
"399","Low_Winter_Sun_1x01_-_Pilot"," 399"," 431","2006","crime","drama","","y","y"," 1.4722222","2.649208e+00","0.5955056",0,0.52,0.68,0.87,0.33,1,0,0.44,0.46,0.25,0.2,0,0,0.56,0.54,0.75,0.8,0
"400","Lucky_7_1x01_-_Pilot"," 400"," 432","2006","drama","","","y","y"," 3.1538462","4.036006e+00","0.7592593",0,0.78,0.63,0.94,0.75,1,0,0.58,0.38,0.59,0.17,1,0,0.42,0.62,0.41,0.83,0
"401","Luther_1x01"," 401"," 433","2006","crime","drama","","n","y"," 2.3333333","4.382956e+00","0.7000000",0,0.85,0.76,0.61,0.52,1,1,0.68,0.23,0.32,0.32,0,1,0.32,0.77,0.68,0.68,1
"402","Luther_1x02"," 402"," 434","2006","crime","drama","","n","n"," 2.2307692","3.572511e+00","0.6904762",0,0.7,0.68,0.73,0.65,1,1,0.32,0.21,0.45,0.58,0,0,0.68,0.79,0.55,0.42,1
"403","Luther_1x03"," 403"," 435","2006","crime","drama","","n","n"," 2.3636364","4.194187e+00","0.7027027",1,0.84,0.79,0.58,0.61,1,1,0.5,0.09,0.44,0.31,0,0,0.5,0.91,0.56,0.69,0
"404","Luther_1x04"," 404"," 436","2006","crime","drama","","n","n"," 3.5833333","4.416792e+00","0.7818182",0,0.89,0.68,0.75,0.81,1,0,0.34,0.23,0.47,0.69,0,1,0.66,0.77,0.53,0.31,1
"405","Luther_1x05"," 405"," 437","2006","crime","drama","","n","n"," 3.9473684","3.999947e+00","0.7978723",0,0.83,0.79,0.67,0.85,1,1,0.68,0.19,0.29,0.62,1,0,0.32,0.81,0.71,0.38,0
"406","Luthor_1x06"," 406"," 438","2007","crime","drama","","n","n"," 2.8181818","3.441138e+00","0.7380952",1,0.76,0.71,0.76,0.71,0,1,0.17,0.24,0.4,0.36,1,1,0.83,0.76,0.6,0.64,1
"407","Lying_Game_1x01_-_Pilot"," 407"," 439","2007","drama","crime","","y","y"," 0.7777778","8.483656e-01","0.4375000",0,0.36,0.5,0.23,0.64,1,0,0.85,1,0.36,1,1,0,0.15,0,0.64,0,0
"408","Mad_Love_1x01_-_Pilot"," 408"," 440","2007","comedy","","","y","y"," 3.3333333","2.884740e+00","0.7692308",0,1,0.86,0.57,0.6,1,0,0.43,1,0.17,0,0,1,0.57,0,0.83,1,1
"409","Mad_Men_1x01_-_Smoke_Gets_in_Your_Eyes"," 409"," 441","2013","drama","","","n","y"," 4.3333333","2.475806e+01","0.8125000",0,0.75,0.88,1,0.62,1,0,0.75,0,0,0.71,1,0,0.25,1,1,0.29,0
"410","Mad_Men_1x08_-_The_Hobo_Code"," 410"," 442","2006","drama","","","n","n"," 4.8571429","1.434807e+01","0.8292683",1,1,0.91,0.45,1,1,0,0,0.45,0.92,0,0,0,1,0.55,0.08,1,1
"411","Madam_Secretary_1x01_-_Pilot"," 411"," 446","2011","drama","","","y","y"," 3.4285714","5.267054e+00","0.7741935",1,0.8,0.9,0.7,0.88,1,1,0.38,0.4,0.33,0.25,0,1,0.62,0.6,0.67,0.75,1
"412","Magic_City_1x01_-_Pilot"," 412"," 447","2010","crime","drama","","y","y"," 1.5600000","1.744908e+00","0.6093750",1,0.62,0.81,0.44,0.59,1,1,0.71,0.61,0.55,0.89,1,0,0.29,0.39,0.45,0.11,0
"413","Mailbu_Country_1x01_-_Pilot"," 413"," 448","2012","comedy","","","y","y"," 3.2500000","1.451345e+01","0.7647059",1,0.8,0.8,0.8,0.67,0,1,0.67,0.67,0.75,0.5,0,0,0.33,0.33,0.25,0.5,0
"414","Man_Up!_1x01_-_Pilot"," 414"," 449","2008","comedy","","","y","y"," 3.1428571","2.807649e+00","0.7586207",1,0.89,0.75,0.5,0.8,1,0,0.4,0.5,1,1,1,0,0.6,0.5,0,0,0
"415","Manhattan_1x01_-_Dont_Fence_Me_In"," 415"," 450","2008","drama","","","n","y"," 3.9000000","5.205546e+00","0.7959184",0,0.88,0.8,0.76,0.74,1,0,0.5,0.3,0.29,0.69,1,0,0.5,0.7,0.71,0.31,0
"416","Manhattan_Love_Story_1x01_-_Pilot"," 416"," 451","2011","comedy","","","y","y"," 8.0000000","1.730088e+01","0.8888889",1,1,0.89,1,0.67,1,0,0.5,0,0.44,0.33,1,0,0.5,1,0.56,0.67,0
"417","Marco_Polo_1x01_-_Pilot"," 417"," 452","2008","action","","","y","y"," 0.4691358","6.827487e-01","0.3193277",0,0.39,0.44,0.35,0.1,1,0,0.92,0.92,0.54,1,0,0,0.08,0.08,0.46,0,0
"418","Married_1x01_-_Pilot"," 418"," 453","2009","comedy","","","y","y"," 2.0000000","2.376564e+00","0.6666667",1,0.73,0.73,0.64,1,1,1,0.29,1,0.56,0.67,1,0,0.71,0,0.44,0.33,1
"419","Marry_Me_1x01_-_Pilot"," 419"," 457","2013","comedy","","","y","y"," 1.6000000","1.696691e+00","0.6153846",1,0.67,0.57,0.5,1,0,1,0.67,0.25,1,1,1,0,0.33,0.75,0,0,0
"420","Masters_of_Horror_1x01_-_Incident_On_and_Off_A_Mountain_Road"," 420"," 458","2010","horror","","","n","y"," 0.5833333","8.820781e-01","0.3684211",0,0.4,0.36,0.2,0.55,0,0,NA,1,1,1,0,0,NA,0,0,0,0
"421","Masters_of_Horror_1x03_-_Dance_of_the_Dead"," 421"," 459","2014","horror","","","n","n"," 1.3157895","3.208887e+00","0.5681818",0,0.58,0.67,0.42,0.56,0,0,0.29,0.71,NA,0.33,0,0,0.71,0.29,NA,0.67,0
"422","Masters_of_Horror_1x05_-_Chocolate"," 422"," 460","2003","horror","","","n","n"," 3.1250000","3.515807e+00","0.7575758",1,0.78,1,0.76,0.44,1,0,0.53,0.88,0.71,0.29,0,1,0.47,0.12,0.29,0.71,1
"423","Masters_of_Horror_1x06_-_Homecoming"," 423"," 461","2013","horror","","","n","n"," 1.5909091","3.258883e+00","0.6140351",0,0.53,0.73,0.87,0.25,0,0,0.5,0.12,0.62,0.75,0,0,0.5,0.88,0.38,0.25,0
"424","Masters_of_Horror_1x07_-_Deer_Woman"," 424"," 462","2013","horror","","","n","n"," 1.2571429","3.511789e+00","0.5569620",0,0.55,0.6,0.6,0.47,1,0,0.33,0.44,0.07,1,0,0,0.67,0.56,0.93,0,0
"425","Masters_of_Horror_1x08_-_Cigarette_Burns"," 425"," 463","2013","horror","","","n","n"," 3.6923077","8.099099e+00","0.7868852",0,0.69,0.94,0.69,0.85,1,0,0.4,0.47,0.71,0.5,0,0,0.6,0.53,0.29,0.5,0
"426","Masters_of_Horror_1x11_-_Pick_Me_Up"," 426"," 464","2009","horror","","","n","n"," 0.9047619","1.281050e+00","0.4750000",0,0.48,0.35,0.55,0.53,1,0,NA,1,0.83,NA,0,0,NA,0,0.17,NA,0
"427","Masters_of_Horror_1x12_-_Haeckel's_Tale"," 427"," 465","2009","horror","","","n","n"," 0.5555556","1.165285e+00","0.3571429",0,0.43,0.57,0,0.43,1,0,0.5,1,0,0.8,0,0,0.5,0,1,0.2,0
"428","Masters_of_Horror_1x13_-_Imprint"," 428"," 466","2009","horror","","","n","n"," 1.5600000","2.023346e+00","0.6093750",0,0.56,0.75,0.56,0.56,1,0,0.85,1,1,0.94,1,0,0.15,0,0,0.06,0
"429","Masters_of_Horror_2x02_-_Family"," 429"," 467","2009","horror","","","n","n"," 2.2000000","4.745814e+00","0.6875000",0,0.65,0.65,0.6,0.85,1,0,1,0.82,0.83,0.93,0,0,0,0.18,0.17,0.07,0
"430","Masters_of_Horror_2x05_-_Pro-Life"," 430"," 468","2009","horror","","","n","n"," 3.6000000","2.334101e+00","0.7826087",0,0.52,0.72,0.93,0.96,1,1,0,0,0,0.12,0,0,1,1,1,0.88,0
"431","Masters_of_Horror_2x06_-_Pelts"," 431"," 469","2013","horror","","","n","n"," 2.5000000","4.206070e+00","0.7142857",1,0.62,0.77,0.62,0.9,1,1,0.14,0.43,0.7,0.86,0,1,0.86,0.57,0.3,0.14,0
"432","Masters_of_Horror_2x07_-_The_Screwfly_Solution"," 432"," 470","2013","horror","","","n","n"," 1.5483871","2.711230e+00","0.6075949",0,0.75,0.8,0.7,0.16,1,1,0.82,0.33,0.4,1,0,0,0.18,0.67,0.6,0,0
"433","Masters_of_Horror_2x09_-_Right_To_Die"," 433"," 471","2014","horror","","","n","n"," 3.9591837","3.371375e+00","0.7983539",0,0.86,0.71,0.79,0.75,0,0,0.56,0.53,0.58,0.55,1,0,0.44,0.47,0.42,0.45,0
"434","Masters_of_Horror_2x12_-_The_Washingtonians"," 434"," 472","2011","horror","","","n","n"," 2.3333333","3.363980e+00","0.7000000",0,0.69,0.62,0.75,0.69,1,0,0.89,0.91,0.93,0.89,1,0,0.11,0.09,0.07,0.11,0
"435","Masters_of_Horror_2x13_-_Dream_Cruise"," 435"," 473","2014","horror","","","n","n"," 1.4285714","1.755053e+00","0.5882353",0,0.41,0.44,0.97,0.53,0,0,0.39,0.46,0.94,0.57,0,0,0.61,0.54,0.06,0.43,0
"436","Masters_Of_Sex_1x01_-_Pilot"," 436"," 474","2010","drama","","","y","y"," 5.7777778","4.592808e+00","0.8524590",0,0.81,0.94,0.94,0.62,1,1,0.46,0.31,0.06,0.46,0,0,0.54,0.69,0.94,0.54,1
"437","Medium_2x18_-_S.O.S."," 437"," 475","2014","crime","drama","","n","n"," 1.0000000","3.663000e+03","0.5000000",1,NA,1,NA,NA,1,0,NA,0,NA,NA,0,1,NA,1,NA,NA,1
"438","Meet_Jane_1x01_-_Pilot"," 438"," 477","2012","drama","","","y","y"," 4.0000000","3.015738e+00","0.8000000",1,0.84,0.89,0.63,0.83,1,0,0.88,0.45,0.5,0.64,0,0,0.12,0.55,0.5,0.36,0
"439","Melissa_and_Joey_1x01_-_Pilot"," 439"," 478","2009","comedy","","","y","y"," 3.2000000","4.265379e+00","0.7619048",1,0.71,0.5,0.83,1,1,0,0.8,0.8,0.83,0.67,1,1,0.2,0.2,0.17,0.33,0
"440","Men_at_Work_1x01_-_Pilot"," 440"," 479","2013","comedy","drama","","y","y","14.0000000","3.843238e+00","0.9333333",1,1,1,0.88,1,1,0,0.2,0,0.5,0.25,0,0,0.8,1,0.5,0.75,0
"441","Merlin_1x01_-_Pilot"," 441"," 480","2011","action","drama","","y","y"," 2.0625000","2.677132e+00","0.6734694",0,0.57,0.69,0.77,0.64,1,1,0.67,0.82,1,1,1,0,0.33,0.18,0,0,0
"442","Merlin_1x09_-_Excalibur"," 442"," 481","2011","action","drama","","n","n"," 3.0769231","3.841567e+00","0.7547170",1,0.67,0.93,0.62,0.82,0,0,0.91,0.92,0.9,1,0,0,0.09,0.08,0.1,0,0
"443","Merlin_4x03_-_The_Wicked_Day"," 443"," 482","2012","action","drama","","n","n"," 2.3888889","4.461163e+00","0.7049180",0,0.81,0.59,0.75,0.64,0,0,1,1,1,1,0,0,0,0,0,0,0
"444","MI_High_2x07_-_The_Cold_War"," 444"," 483","2012","drama","","","n","n"," 5.8571429","8.648775e+00","0.8541667",1,0.93,0.77,0.86,0.85,1,0,0,0,0,0,0,1,1,1,1,1,1
"445","MI_High_3x12_-_Operation_Flopsie"," 445"," 484","2012","drama","","","n","n"," 3.5000000","4.679191e+00","0.7777778",0,0.92,0.92,0.58,0.67,1,0,0.15,0,0,0.11,0,1,0.85,1,1,0.89,1
"446","MI_High_6x02_-_The_Trojan_KORPS"," 446"," 485","2010","drama","","","n","n","16.0000000","3.158571e+01","0.9411765",1,0.89,0.89,1,1,1,0,0.5,0.17,0.17,0,0,0,0.5,0.83,0.83,1,0
"447","Miami_Medical_1x01_-_Pilot"," 447"," 486","2011","action","drama","","y","y"," 4.8888889","6.535679e+00","0.8301887",0,0.69,0.79,0.86,0.92,1,0,0.5,0.5,0.5,0.2,0,0,0.5,0.5,0.5,0.8,1
"448","Mind_Games_1x01_-_Pilot"," 448"," 488","2010","drama","","","y","y"," 4.2500000","7.493886e+00","0.8095238",1,0.91,0.71,0.82,0.82,1,1,0.1,0,0.33,0.27,0,0,0.9,1,0.67,0.73,1
"449","Missing_1x01_-_Pilot"," 449"," 489","2006","action","drama","crime","y","y"," 2.5312500","2.865787e+00","0.7168142",0,0.58,0.59,0.93,0.77,1,0,0.45,0.8,0.31,0.48,1,1,0.55,0.2,0.69,0.52,1
"450","Mistresses_1x01_-_Pilot"," 450"," 490","2006","drama","crime","","y","y"," 4.8333333","8.608696e+00","0.8285714",1,0.72,0.89,0.89,0.81,1,1,0.62,0.24,0.56,0.53,1,1,0.38,0.76,0.44,0.47,0
"451","Mixology_1x01_-_Pilot"," 451"," 491","2006","comedy","","","y","y"," 6.6666667","7.427273e+01","0.8695652",1,0.83,0.83,0.83,1,1,0,0.75,0.6,0.14,0.5,0,0,0.25,0.4,0.86,0.5,0
"452","Mob_City_1x01_-_Pilot"," 452"," 492","2006","crime","drama","","y","y"," 1.6000000","1.109414e+00","0.6153846",0,0.25,0.71,1,0.5,1,0,0.25,0,0.17,0.5,0,0,0.75,1,0.83,0.5,1
"453","Modern_Family_1x01_-_Pilot"," 453"," 493","2006","comedy","","","y","y"," 3.1428571","2.182971e+00","0.7586207",0,0.88,0.75,0.62,0.8,1,0,0.67,0.75,1,1,0,0,0.33,0.25,0,0,0
"454","Modern_Family_1x03_-_Come_Fly_With_Me"," 454"," 495","2006","comedy","","","n","n"," 4.2000000","8.000000e+00","0.8076923",1,0.86,0.86,0.57,1,1,1,0.75,0.86,0.2,0.75,0,0,0.25,0.14,0.8,0.25,1
"455","Modern_Family_1x05_-_Coal_Digger"," 455"," 496","2006","comedy","","","n","n","42.0000000","1.610000e+03","0.9767442",1,1,1,1,1,1,1,0.78,0.57,1,1,1,0,0.22,0.43,0,0,0
"456","Modern_Family_1x06_-_Run_For_Your_Wife"," 456"," 497","2006","comedy","","","n","n"," 3.1000000","3.733746e+00","0.7560976",1,0.73,0.91,0.64,0.75,1,1,0.75,1,0.55,1,0,0,0.25,0,0.45,0,0
"457","Modern_Family_1x07_-_En_Garde"," 457"," 498","2006","comedy","","","n","n"," 2.4166667","4.250000e+00","0.7073171",1,0.82,0.45,0.91,0.62,0,0,0.42,1,0.55,0.5,1,1,0.58,0,0.45,0.5,0
"458","Monday_Mornings_1x01_-_Pilot"," 458"," 499","2007","drama","","","n","n","11.5000000","2.239412e+02","0.9200000",1,0.92,1,0.77,1,1,1,0.29,0,0.57,0.25,0,0,0.71,1,0.43,0.75,1
"459","Motive_1x01_-_Pilot"," 459"," 500","2007","crime","drama","","y","y"," 1.6969697","2.151865e+00","0.6292135",1,0.78,0.61,0.48,0.65,1,0,0.88,0.95,0.57,0.41,0,0,0.12,0.05,0.43,0.59,1
"460","Mozart_in_the_Jungle_1x01_-_Pilot"," 460"," 501","2007","comedy","","","y","y"," 5.0000000","5.032491e+00","0.8333333",1,0.75,0.88,0.88,0.83,0,1,0,0.6,1,1,0,0,1,0.4,0,0,0
"461","Mr._Sunshine_1x01_-_Pilot"," 461"," 502","2007","comedy","","","y","y","27.0000000","3.160800e+02","0.9642857",1,0.88,1,1,1,1,1,0,0,0,0.17,0,0,1,1,1,0.83,1
"462","Murder_In_The_1st_1x01_-_Pilot"," 462"," 504","2007","crime","drama","","y","y"," 2.0476190","2.988652e+00","0.6718750",0,0.71,0.65,0.71,0.6,1,0,0.12,0.5,0.64,0.8,1,0,0.88,0.5,0.36,0.2,0
"463","My_Generation_1x01_-_Pilot"," 463"," 505","2007","comedy","drama","","y","y"," 1.3214286","1.857937e+00","0.5692308",1,0.65,0.71,0.24,0.69,0,0,0.1,0.33,0.38,0.46,0,1,0.9,0.67,0.62,0.54,0
"464","Mystery_Girls_1x01_-_Pilot"," 464"," 507","2008","comedy","","","y","y","14.0000000","2.813000e+03","0.9333333",1,1,1,1,1,1,1,0.5,0.5,0,0.67,0,1,0.5,0.5,1,0.33,1
"465","Nashville_1x01_-_Pilot"," 465"," 508","2009","drama","","","y","y"," 3.6923077","4.624703e+00","0.7868852",0,0.94,0.59,0.69,0.88,1,1,0.25,0.27,0.4,0.57,1,0,0.75,0.73,0.6,0.43,0
